 , , , , , , , , , , , , , , , ,garden_tree_11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , ,garden_grass_1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , ,garden_grass_2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , ,garden_grass_3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , ,garden_grass_1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , ,garden_tree_11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , ,garden_grass_2, , ,garden_grass_2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , ,garden_stone, , ,garden_stone, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , ,garden_stone_powder, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , ,garden_grass_3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , ,garden_tree_11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , ,garden_grass_3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , ,garden_tree_11, , ,garden_stone_iron, , ,garden_stone_powder,garden_grass_1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , ,garden_stone, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , ,garden_tree_11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , ,wall_01_part_right_top,@,@,@,factory_industrial_pipe_left,factory_industrial_pipe_right, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , ,garden_stone_powder,garden_grass_3,outside_metal_door_01_close,military_crate,@,factory_industrial_pipe_left,factory_industrial_pipe_right, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , ,garden_grass_3, , , ,outside_metal_fence_1,outside_metal_fence_1,@,wall_01_broke,garden_grass_1,garden_stone_powder,garden_stone, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , ,garden_grass_1, ,wall_01_part_left_top, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , ,garden_grass_2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , ,garden_tree_11, , ,garden_stone_iron, , ,garden_grass_3,garden_tall_grass, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , ,garden_tree_11, , , , ,garden_tree_11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , ,garden_stone_powder, ,garden_stone_iron, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , ,garden_grass_1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , ,garden_grass_1, , , ,garden_stone, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , ,garden_tree_11, , , , , , , , , , , , , , , , , , , , , ,garden_stone, ,garden_stone, , , , , ,garden_tall_grass,garden_tall_grass, , , , ,garden_grass_3, , ,garden_stone_powder, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_stone_powder, , ,garden_grass_1,garden_tall_grass, , , , ,garden_stone_iron, , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tall_grass, , , , , , , , , , , , , ,garden_grass_3, , , , , ,garden_stone_powder,garden_stone_iron,garden_stone_powder, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , ,garden_tree_11, , , , , , , ,garden_stone, , , , , , , , , , , , , , , , , , , , , , , ,garden_stone_powder, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_1,garden_tree_11, ,garden_stone_iron, , , , , ,garden_stone_iron, , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,factory_industrial_part_left_02,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_door_01_close,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,factory_industrial_part_left_02, , ,garden_grass_1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tree_11, , , , , , ,garden_stone_iron, ,garden_grass_1, , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , ,garden_grass_1, , , , , , , , , , , , , ,garden_tall_grass, , , , , , ,outside_metal_fence_1, , ,garden_dirty_1,garden_grass_3, , , , ,garden_dirty_2, , , ,garden_grass_3,outside_metal_fence_1, , , , , , , , , ,garden_stone_iron,garden_stone_iron, , , , , ,garden_stone_iron, ,garden_tree_11, , , , , , , , , , , , , ,garden_stone_iron,garden_grass_3, , , ,garden_grass_2,garden_stone_powder, ,garden_grass_3, , , , ,garden_stone, , , ,wall_01_part_right, , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tree_11, , ,garden_tall_grass, , , , , , ,garden_stone_iron, , , ,outside_metal_fence_1,crate,@@,@@,door_02_close,@@,@@,@@,@@,@@,@@,@@,@@,garden_dirty_1,outside_metal_fence_1, , , , , , , ,garden_grass_1,garden_stone_iron, , , , , , , , , , , , , , , , ,garden_stone_iron, , , , , , , , , , , ,garden_grass_2, , , , , , , , ,wall_01_broke, , ,wall_01_part_left_top,wall_01_part_left, , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tall_grass,garden_stone_powder, , , , , , , , , , , , , ,outside_metal_fence_1,military_crate,@@,medical_cupboard_01, ,house_stove,house_cupboard_01,house_fridge,store_sale_01,@@,house_shink,house_toilet,@@,garden_grass_1,outside_metal_fence_1,garden_stone_powder, , ,garden_stone_powder,garden_grass_1, , , ,garden_stone_powder, , , , , , , ,garden_grass_3, , , , , ,garden_stone, , , , , , , , , , , , , , , , , , , , , ,wall_01_broke,garden_grass_2, ,garden_stone_iron,garden_grass_1, ,garden_grass_3, ,garden_tree_11,garden_stone_powder,garden_stone_iron, , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_stone_powder,garden_tree_11, , , , , , , , , , ,outside_metal_door_01_close, ,@@,lab_cupboard_01, , , , ,house_computer,@@, ,house_bath,@@, ,outside_metal_door_01_close, ,garden_tree_11, , , , , , , , , , , , , , , , , , , ,garden_tall_grass, , , , , , ,garden_tree_11,garden_stone_iron, , , , , , , , , , , , , , , ,garden_grass_3, ,garden_stone_powder, ,garden_stone, , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_3, ,garden_grass_3,garden_grass_1, ,garden_grass_2, , ,outside_metal_fence_1,garden_dirty_1,@@,house_table,house_bench, , , , ,door_02_close, ,misc_barrel,@@,garden_dirty_2,outside_metal_fence_1, , , , , , , , , , , , , ,garden_tall_grass,garden_grass_3, , , , , ,garden_grass_2, , , , , , , , , , , , , , , , , , , , , , , ,misc_blood, , , ,stair_up_left, , , ,garden_tree_11,garden_stone_powder, , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,outside_metal_fence_1,garden_grass_1,@@,house_wardrobe,house_small_library,house_library,house_bed,military_crate,military_crate,@@,crate,@@,@@, ,outside_metal_fence_1,garden_stone, , ,garden_stone, , , , ,garden_tall_grass, , , , ,garden_grass_1, , ,garden_grass_1, , , , ,garden_tall_grass, , , , , , , , , , , , , , , , ,garden_stone_powder, , , , , , ,garden_grass_1,garden_grass_3,garden_grass_3, ,garden_tall_grass,misc_blood, , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_stone_powder, , ,garden_grass_3, , , , , ,outside_metal_fence_1, ,@@,@@,@@,@@,window_02_close,@@,@@,@@,@@,factory_industrial_pipe_valve,factory_industrial_pipe_right,garden_dirty_2,outside_metal_fence_1,garden_grass_1, , , ,garden_stone,garden_stone_iron, , , , , ,garden_stone_powder,garden_stone,garden_stone_powder,garden_tree_11,garden_tall_grass, ,garden_stone_iron, , , , , , , ,garden_tree_11, , , ,garden_stone_iron, , , , , , ,garden_stone, , , ,garden_tall_grass, , , ,wall_01_broke, ,garden_tree_11,garden_grass_1, ,garden_grass_1,garden_stone, , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_stone_powder,garden_grass_1, , , , ,garden_grass_1,garden_tall_grass, ,outside_metal_fence_1,garden_dirty_1,garden_grass_1, , ,garden_dirty_1, ,garden_grass_1, ,garden_dirty_2,garden_dirty_1,crate,military_crate, ,outside_metal_fence_1, , ,garden_grass_1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_3,garden_stone,garden_grass_3, ,wall_01_broke,garden_tree_11, ,garden_stone_iron, ,garden_grass_1, , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,factory_industrial_part_left_02,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_door_01_close,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,factory_industrial_part_left_02, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tree_11, ,garden_stone, , , , ,garden_grass_2, ,garden_grass_3, , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_stone_powder, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_stone_iron, , , , ,garden_grass_2, , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_2, , ,garden_grass_1, , , , , , , , , , , ,garden_stone_powder, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tree_11, , , , , ,garden_grass_2, , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_stone_powder, , , , , , ,garden_grass_3, , , , ,garden_stone_iron, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_stone, , , , , , , , , ,garden_stone_iron, , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
