 , , , , , , , , , , , , , , , , , , , ,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01, , , , , , , , , , , , ,garden_stone, , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_dirty_1, , , , , , , , , , , , , , , , ,wooden_wall_01,wooden_wall_01,wooden_wall_01,wooden_wall_01,wooden_wall_01, , , , , , , , , , , , ,garden_stone, , , ,garden_tree_16, , , , , , , , , , 
 , , , , , , , , , , , , , , ,garden_stone_powder, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,bg_grass, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,wooden_wall_01,crate,house_wardrobe,house_table,wooden_wall_01, , , , , , ,garden_stone_powder,garden_dirty_1, , , , ,garden_grass_1, , , , , , , ,garden_dirty_2, , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_2,garden_grass_3,garden_grass_3,garden_dirty_2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,wooden_window_01_close, ,misc_blood,house_bench,wooden_window_01_close, , , ,garden_dirty_2,garden_stone, , , , , , , , ,garden_grass_2,garden_grass_3,garden_stone,garden_stone, ,garden_tree_16,garden_tree_16, , , , , , , 
 , , ,garden_tree_16, ,garden_tree_16, , , , , , , , , , , , , , ,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01, , ,garden_tree_6, , , , , , , , , , , ,garden_dirty_2,garden_dirty_1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,wooden_wall_01,house_bed, ,garden_dirty_1,wooden_wall_01, , , , , ,garden_tree_8, , , , , , , , ,garden_grass_1,garden_tree_1,garden_grass_2, , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , ,asphalt_01,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_door_01_close,@@,@@,@@,@@,window_02_close,@@,@@,@@,window_02_close,@@,@@,@@,@@,asphalt_01, , , ,garden_stone_iron, , , , , , , , , , , , , , ,garden_tree_6, , , , , , , , , , , , , , , , , , , ,garden_grass_3, , , , , ,garden_tall_grass, , , , , , , , , , , ,wooden_wall_01,wooden_wall_01,outside_wooden_door_01_close,wooden_window_01_close,wooden_wall_01, , , , , , , , , , , , , , ,bg_grass,garden_tree_1,garden_tree_8, , , , , ,garden_dirty_4, , , , 
 , , , , , , , , , , , , ,garden_dirty_1, , , , , , ,asphalt_01,outside_metal_fence_1,garden_grass_3, , ,garden_grass_1,@@,house_shink,house_fridge,military_crate, , , , , , ,misc_blood,misc_barrel,@@,asphalt_01, , , , , , , ,garden_stone_iron, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tall_grass, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_dirty_4, , , , , , ,garden_tall_grass, , , , , ,garden_dirty_2, , , , 
 , , , , , , , , , ,garden_tree_16,garden_grass_1,garden_grass_2,garden_stone,garden_stone,bg_grass, , , , ,asphalt_01,outside_metal_fence_1, ,misc_hook,factory_industrial_part_left_02,misc_barrel,@@,house_bench, , , , ,store_sale_02,store_sale_02, ,house_library, ,misc_barrel,@@,asphalt_01, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_3, , , , , , , , , , , , , , , , ,garden_stone, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , ,garden_grass_1,garden_tall_grass,garden_tall_grass,garden_dirty_2, ,garden_dirty_1,garden_dirty_4, , ,asphalt_01,outside_metal_fence_1,garden_grass_1,misc_chainwheel_left_right,misc_chainwheel_left_right,garden_stone,@@,military_radio, , ,store_sale_01, ,store_sale_02,store_sale_02, ,house_library, ,crate,@@,asphalt_01, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_stone, , , , , , , , , , ,garden_tall_grass, , ,garden_dirty_1, , , ,wooden_wall_01,wooden_wall_01,wooden_wall_01,wooden_wall_01,wooden_wall_01, , , , , , , , , , , ,garden_dirty_3, , , , , , , , , , , ,garden_tree_16, , , 
 , , , , , ,garden_stone, , , , , ,garden_grass_1,garden_dirty_1,garden_stone,garden_grass_1,garden_tree_1, , , ,asphalt_01,@@,door_02_close,@@,@@,@@,@@,house_computer, , ,store_sale_01, ,store_sale_02,store_sale_02, ,house_library, ,crate,@@,asphalt_01, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,wooden_wall_01,crate,house_wardrobe,house_table,wooden_wall_01, , , , , , , , ,garden_dirty_4,garden_tree_1, , , , , , , , , ,garden_tree_16, , , , , , , 
 , , , , , , , , , , ,garden_grass_1,garden_stone,bg_grass,bg_grass,garden_stone,garden_tall_grass,bg_grass, , ,asphalt_01,@@, ,house_table,house_bench,door_02_open, , , , ,store_sale_01, ,store_sale_02,store_sale_02, ,house_library, ,house_wardrobe,@@,asphalt_01, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,wooden_window_01_close, ,misc_blood,house_bench,wooden_window_01_close, , , , , , , ,garden_tall_grass,bg_grass,bg_grass,garden_tree_8,garden_grass_3, , , , , , , , , , , , , , , 
 , , , , , , , , , , ,garden_dirty_2,bg_grass,garden_dirty_1,garden_grass_3,bg_grass,garden_dirty_2, , , ,asphalt_01,@@, , , ,@@,military_crate, , , , , , , , , , ,house_wardrobe,@@,asphalt_01, , , , , , , , , , , , , , , , ,garden_grass_3,bg_grass,garden_tree_1,garden_grass_3,garden_grass_1,garden_tall_grass,garden_tree_8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,wooden_wall_01,house_bed, ,garden_dirty_1,wooden_wall_01, , , , , , ,garden_tall_grass, ,garden_tree_1,garden_tree_1, ,garden_tree_8, , , , , , , , , , ,garden_tree_16, , , , 
 , , , ,garden_dirty_4, , , , , , , ,garden_tall_grass,garden_stone,garden_dirty_1,bg_grass,garden_grass_2, , , ,asphalt_01,@@,@@,door_02_close,window_02_close,@@,@@,wall_glass_01,wall_glass_01,wall_glass_01,wall_glass_01,wall_glass_01,wall_glass_01,wall_glass_01,wall_glass_01,wall_glass_01,wall_glass_01,@@,@@,asphalt_01, , , , , , , , , , , , , ,garden_grass_3, , ,garden_grass_3, ,garden_dirty_2,garden_tree_8, ,garden_grass_3,garden_grass_1, , , , , , , , , , ,garden_tall_grass, ,garden_grass_3,garden_tall_grass,garden_tree_8, , ,garden_tall_grass, , , , , , , , ,garden_tree_8,garden_tree_6,garden_tree_8,garden_grass_1,garden_tree_8, , ,wooden_wall_01,wooden_wall_01,outside_wooden_door_01_close,wooden_window_01_close,wooden_wall_01, , ,garden_grass_2, , , ,garden_tree_1,garden_tall_grass,garden_tall_grass,garden_dirty_1,bg_grass, ,garden_dirty_2, , , , , , , , , , , , , , 
 , , , , , , , , , , ,garden_tall_grass,garden_dirty_2,garden_grass_2,garden_tall_grass,bg_grass, , , , ,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01, , , , , , , , , , , , , , , , ,bg_grass,garden_tall_grass,garden_tree_8,garden_tree_8,garden_stone, ,garden_stone, , , , , , , , , ,garden_tall_grass, , ,garden_dirty_1,garden_tree_8, , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_stone, , ,garden_grass_3,garden_tall_grass,garden_grass_3,garden_tall_grass,garden_tree_1, ,garden_grass_1,garden_dirty_1,garden_tall_grass, , , , , , , , , , , , , 
 , , , , , , ,garden_tree_16, , , , , ,garden_stone, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_3,garden_dirty_2, , , , , , ,garden_grass_3,garden_grass_2,bg_grass,garden_dirty_2,garden_tree_1,garden_dirty_1, , , , , , , , , , , , , , ,garden_dirty_1,bg_grass, , , ,garden_grass_1, , , , ,garden_grass_3, , , , , , , , , , , , , , , , ,garden_tree_8,garden_dirty_1, , ,garden_grass_1,garden_stone,garden_tree_1,garden_tree_1,bg_grass,garden_grass_1,bg_grass, , , , , , , , , , ,garden_tree_16, , , 
 , , , , , , , , , , , , , , ,garden_dirty_2, , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_dirty_1, , ,garden_grass_1,garden_grass_1,garden_grass_2,garden_stone,garden_dirty_1, , , , , , , ,garden_grass_3,garden_tall_grass,garden_dirty_1,garden_stone,garden_dirty_1, , , , ,garden_stone, , , , , , , , ,garden_dirty_1,garden_grass_3,garden_dirty_2, , , , , , , , ,garden_stone, , ,@@,@@,@@,@@,@@, , ,wooden_wall_01,wooden_wall_01,wooden_wall_01,wooden_wall_01,wooden_wall_01, , ,garden_tall_grass,bg_grass, , ,garden_grass_1,garden_dirty_1,garden_grass_1,garden_tree_1, ,garden_grass_1, , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , ,garden_tree_1, , , ,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01, , , , , , ,garden_grass_3,garden_stone, ,garden_tall_grass,bg_grass, , , , , , , , ,garden_grass_3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,@@,house_fridge,house_stove,house_shink,@@, , ,wooden_wall_01,crate,house_wardrobe,house_table,wooden_wall_01, , , ,garden_dirty_1, , , ,garden_tall_grass,garden_grass_3,garden_tall_grass,garden_stone,garden_grass_1, , , , , , ,garden_dirty_4, , , , , , , , 
 , , , , , , , , , ,garden_tree_16, , , , ,garden_dirty_1,garden_dirty_2,garden_tree_6, , ,asphalt_01,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_door_01_close,@@,@@,@@,@@,window_02_close,@@,@@,@@,window_02_close,@@,@@,@@,@@,asphalt_01, , , , , , ,garden_tree_8,garden_tree_8,garden_grass_2,garden_tall_grass,garden_tree_8, , , , , , , ,garden_tall_grass, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,window_02_open, , , ,door_02_close, , ,wooden_window_01_close, ,misc_blood,house_bench,wooden_window_01_close, , ,garden_tree_8,garden_dirty_1, , , , , ,garden_stone,garden_tree_1,garden_tree_1, , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , ,garden_grass_3,garden_tall_grass,garden_dirty_2, , ,asphalt_01,outside_metal_fence_1,garden_grass_3, , ,garden_grass_1,@@,house_shink,house_fridge,military_crate, , , , , , ,misc_blood,misc_barrel,@@,asphalt_01, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,@@,house_bed,house_wardrobe,house_cupboard_01,@@, , ,wooden_wall_01,house_bed, ,garden_dirty_1,wooden_wall_01, , , , , , , , , ,garden_dirty_1, ,garden_tree_8, , , , , , , ,garden_tree_16, , , , , , , 
 , , , , , , , , , , , , , , , ,garden_dirty_2, , , ,asphalt_01,outside_metal_fence_1, ,misc_hook,factory_industrial_part_left_02,misc_barrel,@@,house_bench, , , , ,store_sale_02,store_sale_02, ,house_library, ,misc_barrel,@@,asphalt_01, , , , , , , , , , , , , , , , , , , , , ,garden_stone_powder, , , , , , ,garden_tree_1,garden_dirty_1,bg_grass,garden_tree_8,garden_stone,bg_grass,bg_grass, , , , , ,garden_stone, , , , , , , , ,@@,window_02_close,@@,@@,@@, , ,wooden_wall_01,wooden_wall_01,outside_wooden_door_01_close,wooden_window_01_close,wooden_wall_01, , , , , ,garden_dirty_3, , , ,garden_dirty_2,garden_grass_2, , , , , , , ,garden_tree_16, , , , , , , , 
 , , , , , , , , , , , , ,garden_dirty_2, , ,garden_tree_8, , , ,asphalt_01,outside_metal_fence_1,garden_grass_1,misc_chainwheel_left_right,misc_chainwheel_left_right,garden_stone,@@,military_radio, , ,store_sale_01, ,store_sale_02,store_sale_02, ,house_library, ,crate,@@,asphalt_01, , , , , , ,@@,@@,window_02_close,@@,@@,@@, , ,wooden_wall_01,wooden_wall_01,wooden_wall_01,wooden_wall_01,wooden_wall_01, , , , , , , , , , ,garden_tree_1,garden_stone,garden_grass_1,garden_stone,garden_stone, , , , , , , , , , ,garden_dirty_3, , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tall_grass,garden_stone, , ,garden_tree_16,garden_tree_16, , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , ,asphalt_01,@@,door_02_close,@@,@@,@@,@@,house_computer, , ,store_sale_01, ,store_sale_02,store_sale_02, ,house_library, ,crate,@@,asphalt_01, , , , , , ,@@,lab_cupboard_01,house_bench,military_radio,military_crate,@@, , ,wooden_wall_01,crate,house_wardrobe,house_table,wooden_wall_01, , , , , , , , , , , , ,garden_tall_grass, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tall_grass,garden_dirty_2,garden_dirty_2, , , , , , , , , , , , , , , 
 , , , , , , , , , , ,garden_tree_16, , , , , , , , ,asphalt_01,@@, ,house_table,house_bench,door_02_open, , , , ,store_sale_01, ,store_sale_02,store_sale_02, ,house_library, ,house_wardrobe,@@,asphalt_01, , , , , , ,@@,medical_cupboard_01, , ,store_sale_01,@@, , ,wooden_window_01_close, ,misc_blood,house_bench,wooden_window_01_close, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_1,garden_tree_8,garden_grass_2,garden_grass_1,garden_dirty_1,garden_dirty_1,garden_grass_3, , , , , , , ,garden_dirty_2, , , , , ,garden_grass_3,garden_grass_2,bg_grass, , , , , , , , , , , , , , , , 
 , , , , , , , , , ,garden_tree_16, , , , ,garden_tree_16, , , , ,asphalt_01,@@, , , ,@@,military_crate, , , , , , , , , , ,house_wardrobe,@@,asphalt_01, , ,garden_dirty_3, , , ,@@,medical_cupboard_01, , , ,window_02_close, , ,wooden_wall_01,house_bed, ,garden_dirty_1,wooden_wall_01, , , , , , , , , , , , , , , , , , , , ,garden_stone, , , , , , , , , ,garden_tall_grass, ,bg_grass, ,garden_tree_8,garden_grass_2,garden_grass_3, , , , , , ,garden_dirty_2, , , , , , , ,garden_grass_1, , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , ,asphalt_01,@@,@@,door_02_close,window_02_close,@@,@@,wall_glass_01,wall_glass_01,wall_glass_01,wall_glass_01,wall_glass_01,wall_glass_01,wall_glass_01,wall_glass_01,wall_glass_01,wall_glass_01,@@,@@,asphalt_01, , , , , , ,@@,@@,@@, , ,@@, , ,wooden_wall_01,wooden_wall_01,outside_wooden_door_01_close,wooden_window_01_close,wooden_wall_01, , , , , , , ,garden_tree_6, , , , , , , , , , , , , , , , , , , , , ,garden_tree_8,bg_grass,garden_grass_1,garden_stone,garden_grass_2,garden_tree_8,garden_grass_1,garden_stone,bg_grass, , , , , , , , , , , , , ,garden_grass_1, , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , ,garden_tree_16, , , ,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01, , , , , , ,misc_barrel,misc_blood,@@,window_02_close,door_02_close,@@, , , , , , , , , , , , , , , , , ,garden_tree_6, , , , , , , ,bg_grass,bg_grass, , , , , , , , , , ,garden_tree_8,garden_tall_grass,garden_dirty_1,garden_dirty_2,bg_grass,garden_grass_3,bg_grass, , , , , , , ,garden_tree_6, , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , ,garden_dirty_2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_stone,garden_dirty_2,garden_grass_3,garden_dirty_2,garden_grass_3, , , , , , , , ,garden_tree_1,garden_tree_8,garden_tree_1,garden_stone,garden_dirty_2,garden_grass_1,garden_tall_grass, , , , , , , , ,garden_grass_2,garden_grass_1, ,garden_tree_8,garden_tall_grass, , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , ,garden_dirty_2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_3, , , , , , , ,garden_tree_8, , , ,garden_tall_grass,bg_grass,garden_tall_grass,garden_grass_3,garden_dirty_1,bg_grass,garden_stone, , , , , , , , , , , ,bg_grass,bg_grass,garden_dirty_1, , , , , , , , ,garden_stone, ,garden_dirty_2,garden_grass_3,garden_grass_1,garden_tall_grass,garden_grass_3, , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , ,garden_dirty_1, , , , , , , ,factory_industrial_part_left_02,factory_industrial_part_left_02,outside_metal_fence_1,outside_metal_fence_1,outside_metal_door_01_close,@@,@@,@@,@@,@@,@@,@@,@@,factory_industrial_part_left_02,factory_industrial_part_left_02, , ,factory_industrial_part_left_02,factory_industrial_part_left_02,outside_metal_fence_1,outside_metal_fence_1,outside_metal_door_01_close,@@,@@,@@,@@,@@,@@,@@,@@,factory_industrial_part_left_02,factory_industrial_part_left_02, , , , , , , , , , , , , , , , , , , , , , ,garden_tall_grass,garden_tall_grass,garden_stone,garden_tree_1,garden_stone,garden_grass_1,bg_grass, , , , , , , , , , , ,garden_tree_8, , , , , , , , , , ,garden_tree_8, , , , ,garden_tree_1,garden_dirty_1, , , , , , ,garden_tree_16, , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , ,factory_industrial_part_left_02,military_crate,house_fridge,house_bench, ,@@,military_crate,military_crate,medical_cupboard_01,house_shink,house_fridge,military_radio,house_table,military_crate,factory_industrial_part_left_02, , ,factory_industrial_part_left_02,military_crate,house_fridge,house_bench, ,@@,military_crate,military_crate,medical_cupboard_01,house_shink,house_fridge,military_radio,house_table,military_crate,factory_industrial_part_left_02, , , , , , , , , , , , , , , , , , , , , ,garden_grass_1,garden_grass_2,garden_dirty_2,garden_dirty_2,garden_tall_grass,garden_dirty_1,garden_tall_grass,bg_grass,garden_grass_1, , , , , , , , , , , , , , , , ,garden_dirty_2,garden_grass_3,garden_grass_3,garden_tree_3,garden_tree_3,garden_tree_3, ,garden_grass_1,garden_tree_3, ,garden_tree_1,garden_grass_1,garden_dirty_2, , , , , , , , , , , , , , , , , 
 , , , , , , , , , ,garden_tree_16, , , , , , , , , ,outside_metal_fence_1, , , , ,door_02_close, , , , , , , ,house_computer,@@, , ,outside_metal_fence_1, , , , ,door_02_close, , , , , , , ,house_computer,@@, , , , , , , , , , , , , , , , , , , , , , ,garden_tall_grass,garden_dirty_1,garden_tall_grass,garden_grass_3,garden_stone,garden_stone,garden_dirty_1,garden_dirty_1, , , , , , , , , , , , , , , , , ,garden_grass_3,garden_tree_3,garden_dirty_1,garden_dirty_1, ,garden_tree_8,garden_stone,garden_grass_1,garden_grass_1, ,garden_grass_2, , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , ,outside_metal_fence_1,misc_chain_top,misc_chain_top,crate, ,@@,misc_chainwheel_left_right, , , , , , ,house_bench,outside_metal_fence_1, , ,outside_metal_fence_1,misc_chain_top,misc_chain_top,crate, ,@@,misc_chainwheel_left_right, , , , , , ,house_bench,outside_metal_fence_1, , , , , , , , , , , , , , , , , , , , , , ,garden_grass_2,garden_grass_3,garden_tall_grass,garden_tree_8,garden_tall_grass,bg_grass,garden_dirty_2, , , , ,garden_dirty_3, ,garden_dirty_3, , , , , , , , , , ,garden_dirty_2,garden_tree_3, , ,garden_tree_8,garden_dirty_1,garden_grass_3,garden_grass_3,garden_dirty_1,garden_dirty_1,garden_dirty_2, , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , ,outside_metal_fence_1,misc_chain_top,misc_hook,misc_chainwheel_left_right, ,@@,misc_chainwheel_left_right,crate,crate,crate,misc_sign, , , ,outside_metal_door_01_close, , ,outside_metal_fence_1,misc_chain_top,misc_hook,misc_chainwheel_left_right, ,@@,misc_chainwheel_left_right,crate,crate,crate,misc_sign, , , ,outside_metal_door_01_close, , , , , , , , , , , , , , , , , , , , , , , , ,garden_tree_1,garden_dirty_1, , , , , , , , , , , , , , , , , , , , ,garden_grass_3,garden_stone,garden_dirty_1,garden_dirty_1,garden_grass_1,garden_dirty_1,garden_tree_8, ,garden_tree_3, ,garden_grass_3, , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , ,garden_tree_16, , , , , , , ,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_door_01_close,@@,@@,@@,@@,@@,@@,door_02_close,@@,@@,@@, , ,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_door_01_close,@@,@@,@@,@@,@@,@@,door_02_close,@@,@@,@@, , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_3, , , , , , , , , , , , , ,bg_grass, , , , , , , ,garden_grass_1,garden_tree_8,garden_grass_3, ,garden_tree_8,garden_dirty_2,garden_tree_8, , , ,garden_tree_16, , , , , , ,garden_dirty_3, , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , ,outside_metal_fence_1,misc_oil_pump_01,misc_oil_pump_02,factory_industrial_pipe_right, ,misc_hook,misc_chain_top,factory_industrial_pipe_valve,misc_chain_top,@@,house_computer, ,military_radio,lab_cupboard_01,@@, , ,outside_metal_fence_1,misc_oil_pump_01,misc_oil_pump_02,factory_industrial_pipe_right, ,misc_hook,misc_chain_top,factory_industrial_pipe_valve,misc_chain_top,@@,house_computer, ,military_radio,lab_cupboard_01,@@, , , , , , , , , , , , , , , , , , , , ,garden_tall_grass, , , , , , , , , , , , , , , , ,garden_dirty_1,garden_tall_grass, ,garden_grass_1,garden_dirty_2, , , , , ,garden_tree_8,garden_dirty_1,garden_grass_1,garden_stone,garden_tree_8,garden_grass_3,garden_dirty_1, ,garden_dirty_2, , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , ,outside_metal_fence_1, , , , , , , ,crate,@@,factory_industrial_pipe_right, ,house_bench, ,@@, , ,outside_metal_fence_1, , , , , , , ,crate,@@,factory_industrial_pipe_right, ,house_bench, ,@@, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,bg_grass,garden_tree_1,garden_tree_1,garden_tree_1, ,garden_stone,garden_dirty_1,garden_dirty_1, , , , , ,garden_tree_8,garden_tree_8,garden_dirty_1,garden_tree_8,garden_tree_8, ,garden_grass_1, , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , ,outside_metal_fence_1, ,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,@@,@@,@@,@@,door_02_close,@@, , ,outside_metal_fence_1, ,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,@@,@@,@@,@@,door_02_close,@@, , , , , , , , , , , , , , , , , , , , , , , ,garden_stone_iron, , , , , , , , , , , ,garden_grass_2,garden_grass_3,garden_dirty_1,garden_grass_3,garden_dirty_2,bg_grass,garden_tree_1, , , , , ,garden_tree_3, ,garden_tree_8,garden_grass_3,garden_tree_8,garden_grass_3,garden_tree_3, , , , , , ,garden_tree_16, , ,garden_tree_16, , , , , , , , , , , , 
 , , , , , , , , , , , , ,garden_tree_16, , , , , , ,outside_metal_fence_1, ,outside_metal_fence_1,petrol_full_top_right_01,petrol_top_01,petrol_top_01,petrol_top_01,petrol_full_top_left_01,factory_industrial_part_left_02,factory_industrial_part_left_02,factory_industrial_part_left_02,factory_industrial_part_left_02,factory_industrial_part_left_02, ,outside_metal_fence_1, , ,outside_metal_fence_1, ,outside_metal_fence_1,petrol_full_top_right_01,petrol_top_01,petrol_top_01,petrol_top_01,petrol_full_top_left_01,factory_industrial_part_left_02,factory_industrial_part_left_02,factory_industrial_part_left_02,factory_industrial_part_left_02,factory_industrial_part_left_02, ,outside_metal_fence_1, , , , , , , , , , , , , , , , , , , , ,garden_tall_grass, , , , , , , , , , , , , , , ,garden_tall_grass,garden_tree_1,garden_grass_3,garden_tall_grass, , ,garden_tree_1,garden_tree_1, , , , ,garden_grass_1, , , ,garden_stone, , ,garden_tree_3, , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , ,garden_tree_16, , , , , , ,outside_metal_door_01_close, ,outside_metal_fence_1,petrol_right_01,petrol_01,petrol_01,petrol_01,petrol_left_01,misc_chainwheel_left_right,misc_chainwheel_left_right,misc_barrel,misc_chainwheel_left_right,misc_chainwheel_left_right, ,outside_metal_fence_1, , ,outside_metal_door_01_close, ,outside_metal_fence_1,petrol_right_01,petrol_01,petrol_01,petrol_01,petrol_left_01,misc_chainwheel_left_right,misc_chainwheel_left_right,misc_barrel,misc_chainwheel_left_right,misc_chainwheel_left_right, ,outside_metal_fence_1, , , , , , , , , , , , , , , , , , , ,garden_tall_grass, , , ,garden_stone, , , , , , , , , , ,garden_grass_1, ,garden_grass_3,garden_grass_1,bg_grass,garden_grass_2,garden_tree_1, ,garden_dirty_2, , , ,garden_dirty_1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , ,outside_metal_fence_1,house_bench,outside_metal_fence_1,petrol_full_right_01,petrol_bottom_01,petrol_bottom_01,petrol_bottom_01,petrol_full_bottom_left_01,misc_barrel, , , , , ,outside_metal_fence_1, , ,outside_metal_fence_1,house_bench,outside_metal_fence_1,petrol_full_right_01,petrol_bottom_01,petrol_bottom_01,petrol_bottom_01,petrol_full_bottom_left_01,misc_barrel, , , , , ,outside_metal_fence_1, , , , , , , , , , , , , , , , , , ,garden_grass_2, , , , , , , , , , , , , , , , , ,garden_tall_grass,garden_tree_8,garden_stone, , , , , , , , ,garden_dirty_4, , , , ,garden_stone_powder, , , , , , , , , ,garden_tree_16, , , , , , , , , , , , , 
 , , , , , , , , ,garden_dirty_2,garden_stone, , , , , ,garden_tree_16, , , ,outside_metal_fence_1,military_crate,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,house_fridge, , , , ,house_shink,outside_metal_fence_1, , ,outside_metal_fence_1,military_crate,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,house_fridge, , , , ,house_shink,outside_metal_fence_1, , , ,garden_dirty_3, , , , , , , , , , , , , , , , , , ,garden_dirty_2, , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_dirty_1, , , , , , , , , , , , , , , , , , , , , , , , , , 
